batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0234,P5a6be6eddab9,retain,R2,"[R2] It translates, adapts, and tests reliability of a gross-motor measurement scale for Rett syndrome.",2022,Jenny Downs,The Rett Syndrome Gross Motor Scale - Dutch Version (RSGMS-NL) Can Reliably Assess Gross Motor Skills in Dutch Individuals with Rett Syndrome.
batch-0234,P5c5fad3c1754,retain,R2,[R2] It develops a standardized core outcome set and specifies appropriate HRQoL outcome measurements for metastatic breast cancer.,2022,Kelly de Ligt,International development of a patient-centered core outcome set for assessing health-related quality of life in metastatic breast cancer patients
batch-0235,P5e1280b328ff,retain,R1,[R1] This study psychometrically evaluates candidate items to inform selection for the new EQ-HWB measure.,2022,Andrea L. Monteiro; Brendan Mulhern; Clara Mukuria; Federico Augustovski; Lidia Engel; Maja Kuharic; María Belizán; Ole Marten; Simon Pickard; Tessa Peasgood; Wolfgang Greiner,Developing a New Generic Health and Wellbeing Measure: Psychometric Survey Results for the EQ-HWB
batch-0235,P5f17e363bd22,retain,R1,[R1] This systematic review evaluates psychometric properties of EQ-5D and other QoL instruments after stroke.,2022,Julie Ratcliffe,Self-reported quality of life following stroke: a systematic review of instruments with a focus on their psychometric properties.
batch-0235,P5f55b4abfab6,retain,R2,[R2] This study validates and evaluates psychometric properties of the Indonesian Suicidal Ideation Scale.,2022,Fredrick Purba,Psychometric Properties of the Suicidal Ideation Scale in the Indonesian Language
batch-0235,P60bf1816f91d,retain,R2,[R2] This study directly investigates determinants of time trade-off values for current and hypothetical health states.,2022,Peep Stalmeier,Self-esteem in patients with venous thromboembolism predicts time trade-off values for own health.
batch-0235,P60ec96d40fd5,retain,R1,[R1] This study elicits C-TTO and DCE preferences to develop a Philippine EQ-5D-5L value set.,2022,Fredrick Purba; Hilton Lam; Kim Rand,Estimating the EQ-5D-5L value set for the Philippines.
batch-0236,P62defb277dbc,retain,R1,[R1] The study directly evaluates age-related differential item functioning and measurement invariance in the EQ-5D-5L.,2022,Hannah Penton,An Investigation of Age-Related Differential Item Functioning in the EQ-5D-5L Using Item Response Theory and Logistic Regression
batch-0236,P637de92eca8a,retain,R2,[R2] The study directly compares and assesses criterion validity of a cerebral-palsy-specific multi-attribute utility instrument.,2022,Mina Bahrampour,"Comparing multi-attribute utility instruments: CP-6D, a Cerebral palsy specific instrument, vs AQoL-4D."
batch-0236,P64a84abeb509,retain,R1,[R1] The study directly evaluates feasibility and completion properties of the EQ-5D-3L and EQ-5D-5L across age groups.,2022,Ole Marten; Wolfgang Greiner,Feasibility properties of the EQ-5D-3L and 5L in the general population: evidence from the GP Patient Survey on the impact of age.
batch-0237,P6712e701fa43,retain,R2,[R2] The study develops and evaluates automated rEZR quantification as a reproducible structural biomarker of AMD severity.,2022,Donna Rowen; Jan Henrik Terheyden; Jill Carlton,Relative ellipsoid zone reflectivity and its association with disease severity in age-related macular degeneration: a MACUSTAR study report
batch-0238,P6958d2dbffde,retain,R1,"[R1] This study evaluates psychometric performance, responsiveness, and proxy/self-report agreement of EQ-5D-Y forms.",2022,Elly Stolk; Fredrick Purba; Jan Busschbach; Titi Fitriana,EQ-5D-Y-3L and EQ-5D-Y-5L proxy report: psychometric performance and agreement with self-report
batch-0238,P6988ea936683,retain,R1,[R1] This study develops supra-national EQ-5D value sets and a method to select proxy value sets.,2022,Jan Busschbach,Conceptual Framework for Optimised Proxy Value Set Selection Through Supra-National Value Set Development for the EQ-5D Instruments.
batch-0238,P69a0b2af2958,retain,R1,[R1] This study evaluates EQ-5D-5L sensitivity to fatigue and cognition and tests added descriptive dimensions.,2022,Juanita Haagsma,Sensitivity of the EQ-5D-5L for fatigue and cognitive problems and their added value in Q-fever patients
batch-0238,P6a96643b512f,retain,R2,[R2] This study evaluates validity and reliability of the Indonesian weight-specific YQOL-W measurement instrument.,2022,Fredrick Purba,Psychometric Properties of the Indonesian Version of Youth Quality of Life-Weight Instrument (YQOL-W)
batch-0238,P6a9c044979db,retain,R2,[R2] This study evaluates psychometric properties and provides normative data for the PROMIS Parent Proxy Anger Scale.,2022,Ulrike Ravens-Sieberer,Assessing anger and irritability in children: psychometric evaluation and normative data for the German version of the PROMIS® Parent Proxy Anger Scale.
batch-0238,P6ba805017d91,retain,R1,[R1] This qualitative study investigates public interpretation and perceived content of EQ-5D and EQ-VAS.,2022,Michael Herdman; Min-Woo Jo,Perceptions of the General Public About Health-related Quality of Life and the EQ-5D Questionnaire: A Qualitative Study in Korea
batch-0238,P6ca0c804f48e,retain,R1,"[R1] This study compares interview modes for EQ-5D-5L health-state TTO valuation, including effects on values and data quality.",2022,Ciaran O'Neill; Clara Mukuria; Donna Rowen; Jill Carlton; Koonal Shah; Louise Longworth,"Assessing the comparative feasibility, acceptability and equivalence of videoconference interviews and face-to-face interviews using the time trade-off technique"
batch-0239,P6f111d791036,retain,R2,"[R2] The study develops the descriptive system of CHROME-G, a new generic preference-based health measure for Chinese populations.",2022,Shitong Xie,China Health Related Outcomes Measures (CHROME): Development of a New Generic Preference-Based Measure for the Chinese Population
batch-0239,P70727de0f190,retain,R2,"[R2] The study evaluates factor structure, reliability, and convergent validity of the Danish Eating Disorder Quality of Life Scale.",2022,Claire Gudex,Validating the Danish version of the Eating Disorder Quality of Life Scale (EDQLS) in anorexia nervosa.
batch-0240,P714a3aca79b0,retain,R2,[R2] It develops and evaluates the factor structure and validity of a newly constructed child affective dysregulation rating scale.,2022,Ulrike Ravens-Sieberer,Irritability and Emotional Impulsivity as Core Feature of ADHD and ODD in Children
batch-0240,P7390a30e8e42,retain,R2,[R2] This review compares methods and design choices for deriving disability weights from health-state preferences.,2022,Juanita Haagsma,A systematic literature review of disability weights measurement studies: evolution of methodological choices
batch-0240,P73aefd020a43,retain,R2,[R2] It develops the PUF-ULP patient-reported outcome measure for preferred upper-limb prosthesis usage features.,2022,Paul Krabbe,Towards assessing the preferred usage features of upper limb prostheses: most important items regarding prosthesis use in people with major unilateral upper limb absence-a Dutch national survey.
batch-0241,P7488231abdd3,retain,R2,[R2] Cognitive interviews develop and establish content validity for a new ovarian-cancer HRQoL instrument.,2022,Jenny Downs,"Employing cognitive interviewing to evaluate, improve and validate items for measuring the health-related quality of life of women diagnosed with ovarian cancer"
batch-0241,P7645fa6fd130,retain,R2,[R2] The study evaluates repeatability and discriminatory power of visual-function tests as clinical measurement endpoints.,2022,Donna Rowen; Jan Henrik Terheyden; Jill Carlton,Repeatability and Discriminatory Power of Chart-Based Visual Function Tests in Individuals With Age-Related Macular Degeneration
batch-0241,P76b2bea5784c,retain,R1,[R1] This study directly compares EQ-5D-5L and PROPr value-set characteristics and utilities.,2022,Brendan Mulhern; Nancy Devlin; Richard Norman; Rosalie Viney; Tianxin Pan,A Comparison of PROPr and EQ-5D-5L Value Sets.
batch-0241,P76cd70dd15cd,retain,R2,[R2] This study protocol centrally develops and validates a culturally tailored HRQoL instrument for Chinese infertile couples.,2022,Zhuxin Mao,Development and validation of the health-related quality of life instrument for Chinese infertile couples: a mixed-methods study protocol
batch-0242,P778f1d44e032,retain,R2,"[R2] Develops a cystic-fibrosis preference-based measure, including a health-state classification system and TTO utility scoring.",2022,Clara Mukuria; Donna Rowen,Development of the Cystic Fibrosis Questionnaire-Revised-8 Dimensions: Estimating Utilities From the Cystic Fibrosis Questionnaire-Revised
batch-0243,P7cb265139853,retain,R2,"[R2] This review evaluates how PROM score visualizations affect interpretation and use in clinical practice, making measurement implementation its central object.",2022,Kelly de Ligt,Visualization formats of patient-reported outcome measures in clinical practice: a systematic review about preferences and interpretation accuracy.
batch-0243,P7dedcf356134,retain,R1,[R1] This study uses DCE and cTTO data to develop and evaluate the German EQ-5D-Y health-state value set.,2022,Juan M. Ramos-Goñi; Valentina Prevolnik Rupel; Wolfgang Greiner,EQ-5D-Y Value Set for Germany.
batch-0244,P8101373e1e7b,retain,R2,[R2] The study evaluates a multiple-imputation approach specifically for longitudinal SF-36 and SF-6D health-measurement data.,2022,Klas Goran Sahlen,Sequential Multiple Imputation for Real-World Health-Related Quality of Life Missing Data after Bariatric Surgery
batch-0244,P819b34d2567f,retain,R1,[R1] This study derives a Belgian EQ-5D-Y-3L value set using composite TTO and DCE data.,2022,Bram Roudijk; Juan M. Ramos-Goñi; Sarah Dewilde,An EQ-5D-Y-3L Value Set for Belgium.
batch-0245,P849d0dcc5bde,retain,R2,[R2] This derives Canadian preference weights for the new cancer-specific FACT-8D utility algorithm.,2022,Richard Norman; Rosalie Viney; Simon Pickard,"The FACT-8D, a new cancer-specific utility algorithm based on the Functional Assessment of Cancer Therapies-General (FACT-G): a Canadian valuation study"
batch-0245,P86d9aba8378a,retain,R2,"[R2] This systematic review evaluates the selection, domains, and feasibility of HRQoL instruments for people living with HIV.",2022,Tessa Peasgood,Use of quality‐of‐life instruments for people living with HIV: a global systematic review and meta‐analysis
batch-0245,P87950bc02db6,retain,R2,[R2] This selects and evaluates items for a new breast-cancer-specific preference-based utility instrument.,2022,Teresa Tsui,Developing the Breast Utility Instrument to Measure Health-Related Quality-of-Life Preferences in Patients with Breast Cancer: Selecting the Item for Each Dimension.
batch-0246,P89f30ddb52af,retain,R2,[R2] This study develops weighted patient- and carer-reported outcome scores by eliciting trade-offs among cystic-fibrosis health outcomes.,2022,Richard Norman,Preferred health outcome states following treatment for pulmonary exacerbations of cystic fibrosis
batch-0246,P8b56a71e5588,retain,R1,[R1] This EQ-5D-5L valuation study investigates how significant others affect TTO valuations of hypothetical health states.,2022,Kim Rand; Knut Stavem,Time trade-off with someone to live for: impact of having significant others on time trade-off valuations of hypothetical health states.
batch-0246,P8b7d4e3160cf,retain,R1,[R1] This study compares mapping methods from PROMIS-GH10 to EQ-5D-5L health-state utilities.,2022,Kompal Sinha,An examination of machine learning to map non-preference based patient reported outcome measures to health state utility values.
batch-0247,P8c36689cf743,retain,R1,[R1] The study directly compares EQ-5D-Y-3L and EQ-5D-Y-5L performance and validity in children with cerebral palsy.,2022,Des Scott; Janine Verstraete,The performance of the EQ-5D-Y-5L compared to the EQ-5D-Y-3L in children and adolescents with cerebral palsy (CP)
batch-0247,P8d497cfa82dc,retain,R2,[R2] The mixed-methods study investigates TTO and VAS health-state valuation differences between child and adult perspectives.,2022,Andrew Lloyd; Koonal Shah; Sarah Dewilde,Exploration of the Reasons Why Health State Valuation Differs for Children Compared With Adults: A Mixed Methods Approach
batch-0247,P8fe7a314e38c,retain,R2,"[R2] The study evaluates validity, floor and ceiling effects, and measurement invariance of the ICECAP-A capability well-being instrument.",2022,Fanni Rencz,Measurement properties of the ICECAP-A capability well-being instrument among dermatological patients.
batch-0248,P90de47f7c176,retain,R2,[R2] The study evaluates and corrects composite time trade-off utilities for discounting and loss aversion.,2022,Arthur Attema; Matthijs Versteegh; Stefan Lipman,Correcting for discounting and loss aversion in composite time trade-off.
batch-0248,P935f76298b27,retain,R1,"[R1] The study directly compares validity, sensitivity, agreement, and ceiling effects of EQ-5D-5L and SF-6Dv2.",2022,Shitong Xie,Comparison of the measurement properties of SF-6Dv2 and EQ-5D-5L in a Chinese population health survey
batch-0249,P93e1182a04b7,retain,R1,"[R1] The study directly compares EQ-HWB-S with EQ-5D-5L to assess overlap, validity, and discriminatory performance.",2022,Andrea L. Monteiro; Maja Kuharic; Simon Pickard,A Comparison of a Preliminary Version of the EQ-HWB Short and the 5-Level Version EQ-5D
batch-0249,P9428c0ffdaf0,retain,R1,"[R1] This is item generation, selection, and face validation for the new EQ-HWB generic measure.",2022,Andrea L. Monteiro; Brendan Mulhern; Clara Mukuria; Federico Augustovski; Jill Carlton; Lidia Engel; Maja Kuharic; María Belizán; Ole Marten; Simon Pickard; Tessa Peasgood; Wolfgang Greiner,"Generation, Selection, and Face Validation of Items for a New Generic Measure of Quality of Life: The EQ-HWB"
batch-0249,P94a68185cdbf,retain,R1,[R1] The study compares EQ-5D-5L DCE health-state valuation data and preference patterns across Asian populations.,2022,Asrul Shafie; Eliza Wong; Fredrick Purba; Hilton Lam; Hsiang-Wen Lin; Jan Busschbach; Juntana Pattanaphesaj; Min-Woo Jo,Do health preferences differ among Asian populations? A comparison of EQ-5D-5L discrete choice experiments data from 11 Asian studies
batch-0249,P94d1b104f260,retain,R2,[R2] The study evaluates RPQ factor structure and derives stratified population reference values for this symptom measurement instrument.,2022,Juanita Haagsma,"Reference Values for the Rivermead Post-Concussion Symptoms Questionnaire (RPQ) from General Population Samples in the United Kingdom, Italy, and The Netherlands"
batch-0249,P951e7b451d9b,retain,R1,"[R1] This review examines relationships, descriptive-system comparisons, and mapping between PROMIS-29 and EQ-5D instruments.",2022,Brendan Mulhern; Nancy Devlin; Richard Norman; Rosalie Viney; Tianxin Pan,Evidence on the relationship between PROMIS-29 and EQ-5D: a literature review.
batch-0249,P955fb780e6ef,retain,R2,[R2] This study evaluates the reliability and construct validity of PROMIS patient-reported outcome instruments.,2022,Malin Regardt,"Reliability and validity of PROMIS physical function, pain interference, and fatigue as patient reported outcome measures in adult idiopathic inflammatory myopathies: International study from the OMERACT myositis working group"
batch-0250,P972fa7e33a1b,retain,R1,"[R1] The study directly compares feasibility, validity, reliability, and response properties of EQ-5D-Y-3L and EQ-5D-Y-5L.",2022,Des Scott; Janine Verstraete,Comparing Measurement Properties of the English EQ-5D-Y 3-Level Version With the 5-Level Version in South Africa
batch-0250,P9732e46cbc2d,retain,R2,"[R2] The study translates and evaluates structural validity, Rasch fit, validity, and reliability of the Norwegian Dyspnoea-12 measure.",2022,Knut Stavem,Evaluation of the Norwegian version of the Dyspnoea-12 questionnaire in patients with COPD.
batch-0250,P9931bd4f20c8,retain,R2,[R2] The study develops a stakeholder-informed core outcome set to standardize health and wellbeing measurement in childhood-obesity trials.,2022,Marufa Sultana,Core outcome set for early intervention trials to prevent obesity in childhood (COS-EPOCH): Agreement on “what” to measure
batch-0250,P9a94ce84f52b,retain,R2,[R2] The article develops and validates a descriptive classification system for a new preference-based dental-caries quality-of-life measure.,2022,Brendan Mulhern,Development of a classification (descriptive) system for a preference-based quality of life measure for dental caries (dental caries utility index) among adolescents.
batch-0251,P9adf36789e12,retain,R2,[R2] Evaluating factor structure and measurement invariance of ASD and ADHD symptom measures is the central research contribution.,2022,Eleanor Pullenayegum,Characterizing the ASD–ADHD phenotype: measurement structure and invariance in a clinical sample
batch-0251,P9cd3ec6c2594,retain,R1,[R1] The study derives an Indonesian EQ-5D-Y-3L value set by mapping DCE data onto TTO health-state values.,2022,Bram Roudijk; Elly Stolk; Fredrick Purba; Jan Busschbach; Titi Fitriana,Estimating an EQ-5D-Y-3L Value Set for Indonesia by Mapping the DCE onto TTO Values.
batch-0251,P9cfc6cbf91ea,retain,R2,[R2] Developing and testing the comprehensibility of a stand-alone SF-6Dv2 health utility survey is the primary object.,2022,Brendan Mulhern,Development of the SF-6Dv2 health utility survey: comprehensibility and patient preference
batch-0252,P9ecbace7b2f1,retain,R2,[R2] The study elicits PTO and VAS values to estimate disability weights for defined prostate-cancer health states.,2022,Oriana Ciani,Disability weights for castration-resistant prostate cancer: an empirical investigation
batch-0252,P9f6695931355,retain,R1,[R1] The study derives updated English EQ-5D-5L population norms and quality-adjusted life-expectancy estimates.,2022,Nils Gutacker,Quality-Adjusted Life Expectancy Norms for the English Population
batch-0252,Pa0d882d348de,retain,R2,[R2] The article develops and evaluates a model for interaction effects in health-state valuation and value sets.,2022,Marcel Jonker,Interaction Effects in Health State Valuation Studies: An Optimal Scaling Approach
batch-0252,Pa136c66e3b23,retain,R1,[R1] The study evaluates machine-learning and regression methods for predicting EQ-5D-3L index scores.,2022,Dominik Golicki; Márta Péntek; Valentina Prevolnik Rupel,Predicting Patient-Level 3-Level Version of EQ-5D Index Scores From a Large International Database Using Machine Learning and Regression Methods
batch-0252,Pa146acc2e9e2,retain,R2,[R2] The study evaluates reliability and concurrent validity of a functional health measurement test in fibromyalgia.,2022,Narcis Gusi,Test-Retest Reliability and Concurrent Validity of the 3 m Backward Walk Test under Single and Dual-Task Conditions in Women with Fibromyalgia.
batch-0252,Pa225ad29d33a,retain,R1,[R1] The study investigates response behavior and measurement error in EQ-5D composite domains.,2022,Fanni Rencz,Analyzing the Pain/Discomfort and Anxiety/Depression Composite Domains and the Meaning of Discomfort in the EQ-5D: A Mixed-Methods Study
batch-0253,Pa327f5f43609,retain,R2,"[R2] National guidelines directly address how health utilities should be measured, selected, and synthesized.",2022,Andrea L. Monteiro; Marisa Da Santos,Guidelines for Utility Measurement for Economic Analysis: The Brazilian Policy
batch-0253,Pa356abaa2afb,retain,R2,[R2] The study develops and psychometrically validates disease-specific patient-reported outcome measures.,2022,Andrew Lenny; Koonal Shah; Louise Longworth,Development and validation of Gaucher disease type 1 (GD1)-specific patient-reported outcome measures (PROMs) for clinical monitoring and for clinical trials
batch-0253,Pa563eae7095f,retain,R1,[R1] The EQ-5D-Y descriptive systems are the primary object of feasibility and psychometric comparison.,2022,Des Scott; Janine Verstraete,"Comparison of the EQ-5D-Y-5L, EQ-5D-Y-3L and PedsQL in children and adolescents."
batch-0253,Pa6668ef1eb83,retain,R1,[R1] The study directly evaluates validity and reliability of an interviewer-administered EQ-5D-Y version.,2022,Des Scott; Janine Verstraete,Performance of the EQ-5D-Y Interviewer Administered Version in Young Children.
batch-0254,Pa84ffe15b828,retain,R2,"[R2] This study directly elicits and compares VAS, TTO, and SG health-state utilities for treated and untreated cleft lip and palate.",2022,Eleanor Pullenayegum,Patient-Proxy and Societal Perspectives of Quality-of-Life Utilities in Children With Cleft Lip and Palate Managed With Surgical Repair vs No Repair in Ethiopia
batch-0254,Pa8aec5f21ba0,retain,R2,[R2] This study directly estimates health-state utility values for peanut allergy and oral immunotherapy using EQ-5D and structured elicitation.,2022,Katy Gallop,Exploring Health-Related Quality of Life Burden in Peanut Allergy and the Potential Benefit of Oral Immunotherapy: Estimation of Health State Utility Values for Children and Adolescents and Their Caregivers.
batch-0254,Pa8e827cf7307,retain,R2,"[R2] This article evaluates reliability, validity, responsiveness, and meaningful-change thresholds of the NSCLC symptom assessment questionnaire.",2022,Stephen Coons,Non-Small Cell Lung Cancer Symptom Assessment Questionnaire (NSCLC-SAQ): Measurement Properties and Estimated Clinically Meaningful Thresholds From a Phase 3 Study
batch-0254,Pa8fde4d4b21b,retain,R2,[R2] This article identifies HRQoL dimensions as a primary development step for a breast-cancer-specific preference-based utility instrument.,2022,Teresa Tsui,"Developing the Breast Utility Instrument, a preference-based instrument to measure health-related quality of life in women with breast cancer: Confirmatory factor analysis of the EORTC QLQ-C30 and BR45 to establish dimensions."
batch-0255,Pa98a67eb9024,retain,R1,[R1] Compares DCE anchoring with cTTO to produce EQ-5D-Y-3L health-state value sets.,2022,Koonal Shah; Nancy Devlin; Richard Norman,Analytical Considerations When Anchoring Discrete Choice Experiment Values Using Composite Time Trade-Off Data: The Case of EQ-5D-Y-3L
batch-0255,Pa9bcc8613916,retain,R1,[R1] Tests reliability of best-worst scaling for eliciting EQ-5D-Y-3L health-state valuations.,2022,Kim Dalziel,Test-Retest Reliability of EQ-5D-Y-3L Best-Worst Scaling Choices of Adolescents and Adults
batch-0256,Pacd42c9792da,retain,R1,"[R1] The study develops EQ-HWB through Spanish face-validity and psychometric testing, with EQ-5D comparisons as part of instrument development.",2022,Clara Mukuria; Federico Augustovski; Fernando Argento; María Belizán,The Development of a New International Generic Measure (EQ-HWB): Face Validity and Psychometric Stages in Argentina
batch-0256,Pad43dd2e8d9c,retain,R1,[R1] The study derives and anchors a Dutch EQ-5D-Y-3L value set using composite TTO and DCE health-state preferences.,2022,Aureliano Finch; Bram Roudijk; Brigitte Essers; Peep Stalmeier; Stefan Lipman,A Value Set for the EQ-5D-Y-3L in the Netherlands
batch-0256,Padc58c5bed74,retain,R1,"[R1] The study produces country-specific EQ-5D-3L population norms, including EQ-VAS and index values, for older Europeans.",2022,Ines Buchholz,"EQ-5D-3L Norms for the European Older Population: Country-Specific Norms for 15 European Countires Based on the Survey of Health, Ageing, and Retirement in Europe"
batch-0256,Pb01a586ba779,retain,R2,"[R2] The study evaluates the Symptom Checklist's dimensionality, item response model, reliability, and cross-country measurement invariance.",2022,Ulrike Ravens-Sieberer,Item response theory and differential test functioning analysis of the HBSC-Symptom-Checklist across 46 countries.
batch-0257,Pb05a6586cb67,retain,R1,[R1] Compares cTTO interview modes under the EQ-5D-Y-3L valuation protocol to assess valuation-data quality.,2022,Juan M. Ramos-Goñi; Mark Oppe; Sarah Dewilde,Exploring the Comparability of Face-to-Face Versus Video Conference-Based Composite Time Trade-Off Interviews: Insights from EQ-5D-Y-3L Valuation Studies in Belgium and Spain.
batch-0257,Pb2fbffc2ccd8,retain,R2,[R2] Directly examines comparative risk-assessment methods for quantifying population health burden.,2022,Taavi Lai,Estimating risk factor attributable burden – challenges and potential solutions when using the comparative risk assessment methodology
batch-0258,Pb7fdb990411a,retain,R2,[R2] The study develops a stated-preference summary metric for successful paediatric surgical treatment outcomes.,2022,Benjamin Matthew Craig,Using stated-preferences methods to develop a summary metric to determine successful treatment of children with a surgical condition: a study protocol
batch-0258,Pb89e002679b2,retain,R2,[R2] This study evaluates construct validity of the QOL-ACC aged-care-specific quality-of-life descriptive system.,2022,Brendan Mulhern; Julie Ratcliffe,Assessing the construct validity of the Quality-of-Life-Aged Care Consumers (QOL-ACC): an aged care-specific quality-of-life measure
batch-0259,Pb8f3a534ae89,retain,R2,"[R2] The study develops the Asia PBM 7 dimensions, a new generic preference-based health measure.",2022,Asrul Shafie; Hilton Lam; Takeru Shiroiwa,Developing a New Region-Specific Preference-Based Measure in East and Southeast Asia
batch-0259,Pb923664daeaa,retain,R1,[R1] The study derives a Belgian EQ-5D-5L value set using cTTO and DCE health-state valuations.,2022,Gerkens Sophie,An EQ-5D-5L Value Set for Belgium.
batch-0259,Pba44007149a0,retain,R2,[R2] The study evaluates test-retest reliability of DCE with duration and TTO for SF-6Dv2 health-state valuation.,2022,Shitong Xie,Discrete choice experiment with duration versus time trade-off: a comparison of test–retest reliability of health utility elicitation approaches in SF-6Dv2 valuation
batch-0259,Pba506fefcf0f,retain,R1,[R1] This analysis examines determinants of TTO health-state valuations from the Egyptian EQ-5D-5L valuation study.,2022,Fatima Al Sayah,Determinants of Health Preferences Using Data from the Egyptian EQ-5D-5L Valuation Study
batch-0259,Pbb3dbbf3824a,retain,R2,[R2] The study evaluates matched and composite health outcome measures as trial endpoints for exercise.,2022,Gisela Cristiane Miyamoto,Matching the Outcomes to Treatment Targets of Exercise for Low Back Pain: Does it Make a Difference? Results of Secondary Analyses From Individual Patient Data of Randomised Controlled Trials and Pooling of Results Across Trials in Comparative Meta-analysis
batch-0261,Pc02c98186ce4,retain,R1,"[R1] This study directly compares EQ-5D-3L and 5L measurement properties, validity, and reliability after ankle fracture.",2022,Knut Stavem,Comparison of EQ-5D-3L and 5L versions following operative fixation of closed ankle fractures.
batch-0261,Pc1a7ae96335b,retain,R1,[R1] The study evaluates convergent and known-group validity of EQ-5D-5L and other HRQoL instruments in atopic dermatitis.,2022,Fanni Rencz,General and Skin-Specific Health-Related Quality of Life in Patients With Atopic Dermatitis Before and During the COVID-19 Pandemic
batch-0261,Pc2164ae4de5f,retain,R1,[R1] This comparative psychometric evaluation directly studies Spanish EQ-5D-Y-3L and EQ-5D-Y-5L performance.,2022,Narcis Gusi,Psychometric Properties of the Spanish Versions of EQ-5D-Y-3L and EQ-5D-Y-5L in Children with Cancer: A Comparative Study.
batch-0261,Pc32c758b0b7b,retain,R2,[R2] This project develops a core outcome set and selects measurement instruments for dementia with Lewy bodies.,2022,Irina Kinchin,Developing a core outcome set (COS) for Dementia with Lewy bodies (DLB).
batch-0261,Pc392f9662bf5,retain,R1,[R1] This study tests feasibility of EQ-5D-3L valuation using TTO and DCE and examines influences on stated preferences.,2022,Fatima Al Sayah; Fredrick Purba; madeeha malik,"A Pilot Study of Valuation Methods of the EQ-5D and the Impact of Literacy, Cultural, and Religious Factors on Preferences"
batch-0261,Pc4b93c297af7,retain,R1,[R1] This study derives and models adolescent experience-based VAS values for EQ-5D-Y-3L health states.,2022,Kristina Burström; Mimmi Åström,Exploring EQ-5D-Y-3L Experience-Based VAS Values Derived Among Adolescents.
batch-0262,Pc67dae20a365,retain,R2,"[R2] This systematic review centrally evaluates reliability, validity, and other measurement properties of carer quality-of-life instruments.",2022,Jill Carlton; Philip Powell,Measuring carer quality of life in Duchenne muscular dystrophy: a systematic review of the reliability and validity of self-report instruments using COSMIN
batch-0262,Pc768b260ff4e,retain,R1,[R1] This study directly evaluates whether EQ-5D dimensions can substitute for performance status in prognostic modelling.,2022,Katie Spencer,Replacing performance status with a simple patient-reported outcome in palliative radiotherapy prognostic modelling
batch-0262,Pc829d95aa553,retain,R2,[R2] This study uses person trade-off tasks to investigate age weighting and perceptions of full health in the QALY concept.,2022,Arthur Attema; Jose Luis Pinto-Prades,The Role of Perceived Utility of Full Health in Age Weighting
batch-0262,Pc8449c90bb9c,retain,R1,[R1] This qualitative study investigates respondents' reasoning when applying the standardized EQ-5D-Y-3L health-state valuation protocol.,2022,Kristina Burström; Mimmi Åström,'Like holding the axe on who should live or not': adolescents' and adults' perceptions of valuing children's health states using a standardised valuation protocol for the EQ-5D-Y-3L.
batch-0263,Pc8e040acf749,retain,R1,[R1] The study directly evaluates mapping disease-specific QoL data to EQ-5D utility values and its feasibility.,2022,Michela Meregaglia,Feasibility of Deriving Health State Utilities in Mycosis Fungoides Cutaneous T-Cell Lymphoma Using Mapping Algorithms.
batch-0263,Pc8fbb9e7d42d,retain,R2,[R2] The study evaluates implementation feasibility and acceptability of a stroke patient-reported outcome measurement set.,2022,Martin Härter,Implementability of collecting patient-reported outcome data in stroke unit care – a qualitative study
batch-0263,Pc8fd596456d9,retain,R1,[R1] This study evaluates models for predicting cTTO values of original and bolt-on EQ-5D-5L health states.,2022,Jan Busschbach,Cross-Attribute Level Effects Models for Modeling Modified 5-Level Version of EQ-5D Health State Values: Is Less Still More?
batch-0263,Pc93a9d8741f5,retain,R1,[R1] This study evaluates an alternative level-summary scoring approach and item structure for EQ-5D-5L.,2022,Simon Pickard; You-Shan Feng; thomas kohlmann,Combining EQ-5D-5L items into a level summary score: demonstrating feasibility using non-parametric item response theory using an international dataset.
batch-0263,Pc9be611627d0,retain,R1,[R1] The research assesses EQ-5D-5L discriminatory sensitivity in multiple sclerosis alongside its HRQoL estimates.,2022,Richard Norman,Using the EQ-5D-5L to investigate quality-of-life impacts of disease-modifying therapy policies for people with multiple sclerosis (MS) in New Zealand
batch-0263,Pcab4ba6eec7f,retain,R2,[R2] The study develops a disease-specific ICF Core Set by systematically linking and evaluating PROM content.,2022,Malin Regardt,"World Health Organization (WHO) International Classification of Functioning, Disability and Health (ICF) Core Set Development for Interstitial Lung Disease"
batch-0263,Pcac0610ae427,retain,R2,"[R2] The study directly compares TTO, VAS, EQ-5D-5L, and QOLID approaches for valuing diabetes health states.",2022,Shankar Prinja,Quality of life of diabetes patients in North India
batch-0263,Pcb0a29b8e2aa,retain,R2,[R2] The study translates and validates the WOOP wellbeing measurement instrument for older people in China.,2022,Zhuxin Mao,Validating the Well-being of Older People (WOOP) instrument in China
batch-0264,Pcd1b08ec9a14,retain,R1,[R1] This directly evaluates whether adding a fatigue bolt-on improves EQ-5D-5L psychometric performance.,2022,Gouke Bonsel; Juanita Haagsma,Adding a fatigue item to the EQ-5D-5L improves its psychometric performance in the general population.
batch-0264,Pcd3bb29a3546,retain,R1,[R1] This evaluates psoriasis-specific bolt-ons and their content validity within the EQ-5D-5L descriptive system.,2022,Alex Bató; Aureliano Finch; Clara Mukuria; Fanni Rencz,A qualitative investigation of the relevance of skin irritation and self-confidence bolt-ons and their conceptual overlap with the EQ-5D in patients with psoriasis.
